Unnamed: 0,Year,Race Name,Driver ID,Constructor Name,Grid Position,Final Position,Fastest Lap Time,Points,Status,Number of Laps,Lap,Duration,Weather,Temperature (°C),Humidity (%),Wind Speed (m/s),Rain (mm),Pit Stops
7857,2020,It,la,Wi,20.0,11.0,84.999,0.0,Finished,53.0,16.0,26.335,Rain,5.0,87,0.45,1.0,2
3302,2019,It,no,Mc,16.0,10.0,84.044,1.0,+1 Lap,52.0,23.0,24.311,Rain,5.0,87,0.45,1.0,1
4517,2022,Hu,ru,Me,1.0,3.0,82.76599999999999,15.0,Finished,70.0,39.0,21.743,No rain,1.26,70,3.09,0.0,2
12411,2021,Fr,ga,Al,6.0,7.0,98.103,6.0,Finished,53.0,17.0,30.781,No rain,8.64,77,3.73,0.1,1
17353,2023,Sã,sa,Fe,7.0,6.0,74.406,8.0,Finished,71.0,2.0,23:33.704,No rain,21.25,86,4.63,0.0,2
16345,2020,St,le,Fe,14.0,19.0,95.379,0.0,DNF,4.0,1.0,39.715,No rain,-2.06,86,1.54,0.0,1
3292,2020,It,no,Mc,6.0,4.0,84.232,12.0,Finished,53.0,22.0,24.612,Rain,5.0,87,0.45,1.0,2
9011,2023,Ba,hu,,,,,,DNF,,11.0,26.075,No rain,21.05,72,5.45,0.0,2
1403,2022,Ba,oc,Al,11.0,7.0,97.11,6.0,Finished,57.0,30.0,25.393,No rain,21.05,72,5.45,0.0,2
1382,2023,Mo,zh,Al,19.0,13.0,76.926,0.0,+1 Lap,77.0,52.0,25.260,No rain,11.92,73,3.6,0.0,2
10340,2020,Sa,kv,Al,6.0,7.0,,6.0,Finished,87.0,53.0,24.232,No rain,21.05,72,5.45,0.0,2
6928,2019,Az,pe,,,,,,DNF,,10.0,20.939,Rain,4.97,75,12.35,0.0,1
5671,2023,Sã,no,Mc,6.0,2.0,72.486,19.0,Finished,71.0,2.0,23:24.611,No rain,21.25,86,4.63,0.0,2
1638,2021,Au,sa,Fe,10.0,5.0,67.762,10.0,Finished,71.0,48.0,21.431,No rain,-2.06,86,1.54,0.0,1
14083,2021,Un,gi,Al,12.0,11.0,101.145,0.0,+1 Lap,55.0,26.0,23.502,Rain,17.84,85,3.09,0.0,2
15619,2020,Ba,sa,Mc,15.0,5.0,93.411,10.0,Finished,57.0,1.0,19:17.291,No rain,21.05,72,5.45,0.0,1
8800,2021,Sp,mi,,,,,,DNF,,23.0,24.006,No rain,9.61,85,3.09,0.0,1
6907,2024,Hu,zh,Sa,18.0,19.0,83.487,0.0,+1 Lap,69.0,7.0,21.993,No rain,1.26,70,3.09,0.0,2
8591,2019,Br,ve,Fe,2.0,17.0,71.384,0.0,DNF,65.0,25.0,23.039,No rain,21.25,86,4.63,0.0,1
15439,2021,Hu,sa,Fe,15.0,3.0,81.423,15.0,Finished,70.0,2.0,24:12.527,No rain,1.26,70,3.09,0.0,2
6406,2021,Ba,ru,Wi,15.0,14.0,95.036,0.0,+1 Lap,55.0,13.0,24.621,No rain,21.05,72,5.45,0.0,1
9074,2020,It,ke,,,,,,DNF,,1.0,40.078,Rain,5.0,87,0.45,1.0,1
11757,2023,Me,sa,Fe,2.0,4.0,82.539,12.0,Finished,71.0,30.0,22.067,No rain,23.88,23,4.12,0.0,2
12477,2019,Sp,al,To,11.0,11.0,81.02799999999999,0.0,Finished,66.0,25.0,23.591,No rain,9.61,85,3.09,0.0,2
1179,2022,Sa,le,Fe,2.0,2.0,91.634,19.0,Finished,50.0,16.0,21.038,No rain,26.03,53,2.06,0.0,1
5448,2024,Mi,hu,,,,,,DNF,,12.0,23.055,No rain,22.99,64,8.23,0.0,2
12436,2020,Po,st,Ra,12.0,20.0,81.694,0.0,DNF,51.0,34.0,37.483,No rain,10.33,88,1.9,0.0,2
13410,2020,Ei,sa,Mc,10.0,5.0,90.129,10.0,Finished,60.0,28.0,22.641,No rain,-2.31,93,3.09,0.0,2
12168,2024,Un,ru,Me,20.0,6.0,97.656,8.0,Finished,56.0,40.0,29.327,Rain,17.84,85,3.09,0.0,1
10322,2020,It,kv,Al,11.0,9.0,84.479,2.0,Finished,53.0,22.0,25.920,Rain,5.0,87,0.45,1.0,1
5078,2023,Br,hu,,,,,,DNF,,7.0,41.972,No rain,4.18,97,2.28,0.0,2
8648,2021,Ru,al,Al,6.0,6.0,98.686,8.0,Finished,53.0,36.0,30.157,No rain,-0.89,51,7.0,0.0,1
16985,2024,Au,pe,,,,,,DNF,,35.0,17.222,No rain,17.76,67,0.89,0.0,2
5175,2019,Me,no,Mc,8.0,20.0,81.643,0.0,DNF,48.0,,,No rain,23.88,23,4.12,0.0,0
10142,2020,It,ke,,,,,,DNF,,1.0,40.078,Rain,5.0,87,0.45,1.0,1
13564,2020,70,la,Wi,18.0,19.0,89.95,0.0,+1 Lap,51.0,26.0,28.086,No rain,4.18,97,2.28,0.0,2
689,2021,St,le,Fe,7.0,7.0,68.738,6.0,+1 Lap,70.0,37.0,21.924,No rain,-2.06,86,1.54,0.0,2
3850,2020,Sa,ve,Fe,13.0,12.0,,0.0,Finished,87.0,54.0,28.080,No rain,21.05,72,5.45,0.0,2
6525,2021,It,mi,,,,,,DNF,,23.0,24.714,Rain,5.0,87,0.45,1.0,1
18015,2021,Az,ma,Ha,18.0,14.0,107.747,0.0,Finished,51.0,34.0,21.958,Rain,4.97,75,12.35,0.0,3
6488,2024,Mi,hu,,,,,,DNF,,12.0,23.055,No rain,22.99,64,8.23,0.0,2
15113,2019,Ba,ri,Re,10.0,18.0,96.697,0.0,DNF,53.0,24.0,25.676,No rain,21.05,72,5.45,0.0,1
10145,2021,Sa,la,Wi,16.0,12.0,92.751,0.0,Finished,50.0,10.0,24.220,No rain,26.03,53,2.06,0.0,2
17135,2021,Sp,ra,,,,,,DNF,,37.0,21.572,No rain,9.61,85,3.09,0.0,1
13828,2021,Br,pe,,,,,,DNF,,2.0,34:36.405,No rain,4.18,97,2.28,0.0,2
7154,2024,Si,oc,Al,15.0,13.0,97.964,0.0,+1 Lap,61.0,29.0,29.601,No rain,26.92,87,1.03,0.0,1
16715,2022,Un,ma,,,,,,DNF,,13.0,23.866,Rain,17.84,85,3.09,0.0,2
6610,2024,Un,pe,,,,,,DNF,,26.0,23.580,Rain,17.84,85,3.09,0.0,1
5179,2024,Em,le,Fe,3.0,3.0,79.935,15.0,Finished,63.0,25.0,30.149,Rain,4.34,96,2.91,1.33,1
12330,2024,Au,bo,Sa,13.0,14.0,81.422,0.0,+1 Lap,57.0,36.0,18.938,No rain,17.76,67,0.89,0.0,2
17627,2022,Be,ru,Me,5.0,4.0,110.793,12.0,Finished,44.0,29.0,22.977,Rain,-1.91,100,2.57,0.0,2
2494,2022,Hu,ru,Me,1.0,3.0,82.76599999999999,15.0,Finished,70.0,39.0,21.743,No rain,1.26,70,3.09,0.0,2
845,2023,Br,ga,Al,10.0,18.0,91.539,0.0,DNF,46.0,31.0,28.458,No rain,4.18,97,2.28,0.0,1
8734,2022,Mi,ha,Me,6.0,6.0,92.941,8.0,Finished,57.0,22.0,18.820,No rain,22.99,64,8.23,0.0,1
11916,2024,Mo,le,Fe,1.0,1.0,,25.0,Finished,78.0,1.0,39:18.026,No rain,11.92,73,3.6,0.0,1
11871,2022,Un,ha,Me,3.0,2.0,99.83,18.0,Finished,56.0,12.0,24.362,Rain,17.84,85,3.09,0.0,2
12415,2019,Au,ri,Re,12.0,19.0,89.848,0.0,DNF,28.0,1.0,33.027,No rain,17.76,67,0.89,0.0,1
7967,2020,Po,no,Mc,8.0,13.0,79.36,0.0,+1 Lap,65.0,43.0,27.750,No rain,10.33,88,1.9,0.0,2
7340,2022,Br,mi,,,,,,DNF,,19.0,29.147,No rain,4.18,97,2.28,0.0,2
13891,2023,Si,al,Wi,14.0,11.0,97.342,0.0,Finished,62.0,20.0,30.138,No rain,26.92,87,1.03,0.0,2
7137,2022,Ca,ha,Me,4.0,3.0,76.167,15.0,Finished,70.0,9.0,23.845,No rain,-4.97,57,6.69,0.0,2
2964,2021,Sp,sa,Fe,6.0,7.0,81.568,6.0,Finished,66.0,46.0,21.856,No rain,9.61,85,3.09,0.0,2
15751,2022,Az,pe,,,,,,DNF,,16.0,23.379,Rain,4.97,75,12.35,0.0,2
15476,2021,Fr,ve,As,12.0,9.0,97.138,2.0,Finished,53.0,37.0,31.069,No rain,8.64,77,3.73,0.1,1
5772,2020,Ba,pe,,,,,,DNF,,1.0,19:23.442,No rain,21.05,72,5.45,0.0,2
2530,2023,Ca,ha,Me,3.0,3.0,75.396,15.0,Finished,70.0,40.0,23.749,No rain,-4.97,57,6.69,0.0,2
11138,2021,Em,al,Al,15.0,10.0,79.417,1.0,Finished,63.0,28.0,30.864,Rain,4.34,96,2.91,1.33,1
18161,2019,Ge,kv,To,14.0,3.0,77.708,15.0,Finished,64.0,3.0,23.090,No rain,0.22,86,0.0,0.0,2
14716,2022,Du,ha,Me,4.0,4.0,73.854,12.0,Finished,72.0,29.0,19.046,No rain,1.59,88,3.6,0.0,1
8429,2020,Ei,sa,Mc,10.0,5.0,90.129,10.0,Finished,60.0,44.0,22.503,No rain,-2.31,93,3.09,0.0,2
4917,2024,Sp,ma,,,,,,DNF,,17.0,21.544,No rain,9.61,85,3.09,0.0,1
5901,2022,Sp,ma,,,,,,DNF,,13.0,22.173,No rain,9.61,85,3.09,0.0,2
8286,2022,Au,ke,,,,,,DNF,,15.0,22.205,No rain,-2.06,86,1.54,0.0,2
16872,2019,Hu,ga,Re,6.0,6.0,81.045,8.0,+1 Lap,69.0,28.0,22.104,No rain,1.26,70,3.09,0.0,1
5656,2024,Hu,ke,,,,,,DNF,,6.0,21.871,No rain,1.26,70,3.09,0.0,2
16127,2020,Sa,al,Re,12.0,6.0,,8.0,Finished,87.0,47.0,23.874,No rain,21.05,72,5.45,0.0,1
5907,2020,Br,bo,Me,2.0,11.0,89.265,0.0,Finished,52.0,13.0,30.571,No rain,4.18,97,2.28,0.0,2
7373,2023,Ja,zh,Al,19.0,13.0,97.791,0.0,+1 Lap,52.0,1.0,41.041,No rain,7.84,72,6.85,0.0,2
6721,2020,Br,le,Fe,4.0,3.0,89.813,15.0,Finished,52.0,13.0,29.520,No rain,4.18,97,2.28,0.0,1
17524,2022,Me,st,As,20.0,15.0,82.463,0.0,+1 Lap,70.0,40.0,23.119,No rain,23.88,23,4.12,0.0,2
12686,2023,Au,bo,Al,14.0,15.0,69.94,0.0,+1 Lap,70.0,2.0,17.130,No rain,-2.06,86,1.54,0.0,1
8264,2024,Au,no,Mc,3.0,3.0,79.91499999999999,15.0,Finished,58.0,14.0,17.776,No rain,17.76,67,0.89,0.0,1
7693,2023,Hu,hu,,,,,,DNF,,16.0,22.922,No rain,1.26,70,3.09,0.0,2
8325,2019,Br,st,Ra,18.0,13.0,89.39,0.0,Finished,52.0,13.0,30.400,No rain,4.18,97,2.28,0.0,2
18100,2024,Ja,hu,,,,,,DNF,,1.0,26:20.886,No rain,7.84,72,6.85,0.0,2
12265,2019,Br,le,Fe,3.0,3.0,89.313,15.0,Finished,52.0,13.0,28.558,No rain,4.18,97,2.28,0.0,2
11421,2022,Au,st,As,19.0,12.0,83.592,0.0,Finished,58.0,4.0,18.560,No rain,17.76,67,0.89,0.0,3
1826,2024,Du,pe,,,,,,DNF,,29.0,22.934,No rain,1.59,88,3.6,0.0,1
12329,2021,Sp,ri,Mc,7.0,6.0,81.85300000000001,8.0,Finished,66.0,25.0,22.406,No rain,9.61,85,3.09,0.0,2
560,2023,Be,ru,Me,8.0,6.0,110.603,8.0,Finished,44.0,22.0,23.837,Rain,-1.91,100,2.57,0.0,1
4107,2022,Hu,ha,Me,7.0,2.0,81.386,19.0,Finished,70.0,19.0,21.699,No rain,1.26,70,3.09,0.0,1
5435,2022,Az,ha,Me,7.0,4.0,107.044,12.0,Finished,51.0,33.0,20.831,Rain,4.97,75,12.35,0.0,2
4437,2021,Hu,ma,Ha,19.0,14.0,,0.0,DNF,3.0,1.0,23.715,No rain,1.26,70,3.09,0.0,2
10382,2019,Ja,ke,,,,,,DNF,,17.0,24.156,No rain,7.84,72,6.85,0.0,2
4406,2021,Ru,ma,Ha,15.0,18.0,101.713,0.0,+2 Laps,51.0,46.0,33.931,No rain,-0.89,51,7.0,0.0,2
17760,2021,Sa,oc,Al,9.0,4.0,91.797,12.0,Finished,50.0,15.0,18:08.290,No rain,26.03,53,2.06,0.0,2
9917,2023,Du,pe,,,,,,DNF,,12.0,19.460,No rain,1.59,88,3.6,0.0,2
17263,2023,Ca,al,Wi,9.0,7.0,76.917,6.0,Finished,70.0,12.0,25.064,No rain,-4.97,57,6.69,0.0,1
15096,2019,Un,ma,,,,,,DNF,,34.0,23.444,Rain,17.84,85,3.09,0.0,2
2817,2024,It,hu,,,,,,DNF,,32.0,36.576,Rain,5.0,87,0.45,1.0,2
5782,2020,St,gr,Ha,0.0,13.0,68.047,0.0,+1 Lap,70.0,37.0,22.444,No rain,-2.06,86,1.54,0.0,1
16163,2020,Em,ga,Al,4.0,20.0,80.40299999999999,0.0,DNF,8.0,,,Rain,4.34,96,2.91,1.33,0
9715,2024,Me,la,RB,12.0,16.0,79.502,0.0,+1 Lap,70.0,39.0,22.586,No rain,23.88,23,4.12,0.0,2
10699,2020,Br,st,Ra,6.0,9.0,90.475,2.0,Finished,52.0,13.0,28.716,No rain,4.18,97,2.28,0.0,1
17644,2020,Au,ma,,,,,,DNF,,,,No rain,-2.06,86,1.54,0.0,0
4895,2019,Ge,sa,Mc,7.0,5.0,77.84100000000001,10.0,Finished,64.0,3.0,23.363,No rain,0.22,86,0.0,0.0,1
16802,2020,Ru,kv,Al,11.0,8.0,99.133,4.0,Finished,53.0,30.0,29.662,No rain,-0.89,51,7.0,0.0,1
148,2019,Br,sa,Mc,13.0,6.0,89.757,8.0,Finished,52.0,20.0,27.980,No rain,4.18,97,2.28,0.0,1
8555,2022,Sp,mi,,,,,,DNF,,30.0,23.127,No rain,9.61,85,3.09,0.0,2
15463,2019,Mo,ri,Re,6.0,9.0,75.697,2.0,Finished,78.0,11.0,24.269,No rain,11.92,73,3.6,0.0,1
4443,2019,Un,ke,,,,,,DNF,,40.0,24.731,Rain,17.84,85,3.09,0.0,2
7446,2019,Az,ku,Wi,0.0,16.0,107.709,0.0,+2 Laps,49.0,42.0,20.703,Rain,4.97,75,12.35,0.0,3
236,2019,Si,kv,To,14.0,15.0,104.371,0.0,Finished,61.0,36.0,34.711,No rain,26.92,87,1.03,0.0,2
15901,2019,Ba,kv,To,15.0,12.0,94.934,0.0,+1 Lap,56.0,12.0,26.508,No rain,21.05,72,5.45,0.0,1
17809,2019,Au,ri,Re,12.0,12.0,68.019,0.0,+1 Lap,70.0,46.0,22.305,No rain,-2.06,86,1.54,0.0,1
10754,2021,Em,st,As,10.0,8.0,78.782,4.0,Finished,63.0,27.0,31.138,Rain,4.34,96,2.91,1.33,2
7123,2019,Si,st,Ra,16.0,13.0,104.896,0.0,Finished,61.0,44.0,29.460,No rain,26.92,87,1.03,0.0,3
10123,2019,Si,ku,Wi,19.0,16.0,106.793,0.0,Finished,61.0,21.0,29.033,No rain,26.92,87,1.03,0.0,2
13711,2023,Qa,no,Mc,10.0,3.0,84.842,15.0,Finished,57.0,13.0,28.134,No rain,20.97,72,3.43,0.0,1
3083,2024,Sp,al,Wi,0.0,18.0,79.132,0.0,+1 Lap,65.0,18.0,23.248,No rain,9.61,85,3.09,0.0,1
632,2024,Ba,no,Mc,7.0,6.0,94.476,8.0,Finished,57.0,33.0,24.705,No rain,21.05,72,5.45,0.0,2
2665,2021,Sã,ma,,,,,,DNF,,8.0,17.807,No rain,21.25,86,4.63,0.0,2
16801,2019,Ge,ve,Fe,20.0,2.0,76.794,18.0,Finished,64.0,23.0,20.768,No rain,0.22,86,0.0,0.0,2
16716,2021,Br,ri,Mc,6.0,5.0,91.284,10.0,Finished,52.0,2.0,34:11.281,No rain,4.18,97,2.28,0.0,2
10526,2023,Ja,zh,Al,19.0,13.0,97.791,0.0,+1 Lap,52.0,10.0,24.091,No rain,7.84,72,6.85,0.0,2
15836,2021,Me,ma,,,,,,DNF,,33.0,21.908,No rain,23.88,23,4.12,0.0,1
10060,2021,Un,ri,Mc,6.0,5.0,100.345,10.0,Finished,56.0,30.0,24.036,Rain,17.84,85,3.09,0.0,2
14788,2019,Au,ma,,,,,,DNF,,31.0,21.110,No rain,-2.06,86,1.54,0.0,1
12075,2023,Br,le,Fe,4.0,9.0,91.255,2.0,Finished,52.0,32.0,28.805,No rain,4.18,97,2.28,0.0,2
16777,2021,Sã,bo,Me,1.0,3.0,72.526,15.0,Finished,71.0,7.0,17.899,No rain,21.25,86,4.63,0.0,2
14109,2023,Au,de,,,,,,DNF,,45.0,18.080,No rain,17.76,67,0.89,0.0,2
9686,2022,Ab,pe,,,,,,DNF,,33.0,21.367,No rain,21.1,68,2.06,0.0,2
5249,2023,Du,al,Wi,4.0,8.0,74.468,4.0,Finished,72.0,,,No rain,1.59,88,3.6,0.0,0
8533,2020,Ba,ri,Re,6.0,7.0,92.827,6.0,Finished,57.0,1.0,19:19.722,No rain,21.05,72,5.45,0.0,2
7426,2024,It,hu,,,,,,DNF,,32.0,36.576,Rain,5.0,87,0.45,1.0,2
12345,2022,Mo,mi,,,,,,DNF,,4.0,27.637,No rain,11.92,73,3.6,0.0,2
16905,2021,Fr,ri,Mc,10.0,6.0,98.324,8.0,Finished,53.0,16.0,29.951,No rain,8.64,77,3.73,0.1,1
7979,2023,La,bo,Al,7.0,17.0,97.562,0.0,Finished,50.0,1.0,43.914,No rain,14.64,31,1.54,0.0,2
17469,2022,Ba,ru,Me,9.0,4.0,96.302,12.0,Finished,57.0,15.0,25.888,No rain,21.05,72,5.45,0.0,1
1735,2024,Ch,al,Wi,14.0,12.0,100.79,0.0,Finished,56.0,9.0,23.273,No rain,2.99,75,4.0,0.0,2
14484,2023,Sã,bo,Al,18.0,16.0,75.731,0.0,DNF,39.0,1.0,20.732,No rain,21.25,86,4.63,0.0,2
4255,2023,Si,ga,Al,12.0,6.0,98.277,8.0,Finished,62.0,20.0,31.802,No rain,26.92,87,1.03,0.0,1
16562,2024,Ca,le,Fe,11.0,19.0,86.012,0.0,DNF,40.0,25.0,24.031,No rain,-4.97,57,6.69,0.0,3
2475,2019,Sp,bo,Me,1.0,2.0,78.737,18.0,Finished,66.0,45.0,22.018,No rain,9.61,85,3.09,0.0,2
10756,2023,Me,pi,Mc,7.0,8.0,82.76,4.0,Finished,71.0,34.0,20:19.064,No rain,23.88,23,4.12,0.0,2
18145,2022,Sã,zh,Al,13.0,12.0,75.80199999999999,0.0,Finished,71.0,37.0,25.111,No rain,21.25,86,4.63,0.0,2
3713,2022,Si,ru,Me,0.0,14.0,106.458,0.0,+2 Laps,57.0,35.0,29.713,No rain,26.92,87,1.03,0.0,4
6704,2022,Mi,mi,,,,,,DNF,,14.0,20.413,No rain,22.99,64,8.23,0.0,2
17459,2020,70,ha,Me,2.0,2.0,88.451,19.0,Finished,52.0,14.0,28.406,No rain,4.18,97,2.28,0.0,1
5189,2023,La,pe,,,,,,DNF,,26.0,21.568,No rain,14.64,31,1.54,0.0,2
16998,2024,Si,no,Mc,1.0,1.0,94.925,25.0,Finished,62.0,30.0,29.091,No rain,26.92,87,1.03,0.0,1
16456,2023,Mo,zh,Al,19.0,13.0,76.926,0.0,+1 Lap,77.0,1.0,26.141,No rain,11.92,73,3.6,0.0,2
14210,2020,Tu,ri,Re,8.0,4.0,80.426,12.0,Finished,59.0,7.0,17.464,No rain,5.13,81,2.59,0.0,2
7843,2021,Du,le,Fe,5.0,5.0,74.78,10.0,+1 Lap,71.0,34.0,19.490,No rain,1.59,88,3.6,0.0,1
12640,2023,Au,ru,Me,2.0,18.0,82.68,0.0,DNF,17.0,8.0,15:30.824,No rain,17.76,67,0.89,0.0,2
14052,2020,Ab,la,Wi,18.0,17.0,102.497,0.0,+1 Lap,54.0,35.0,22.384,No rain,21.1,68,2.06,0.0,2
13031,2023,Az,sa,Fe,4.0,5.0,105.175,10.0,Finished,51.0,11.0,21.970,Rain,4.97,75,12.35,0.0,1
17867,2022,Mo,zh,Al,20.0,16.0,78.2,0.0,+1 Lap,63.0,19.0,25.594,No rain,11.92,73,3.6,0.0,1
6764,2020,Em,bo,Me,1.0,2.0,75.902,18.0,Finished,63.0,51.0,30.129,Rain,4.34,96,2.91,1.33,2
10793,2022,Sã,la,Wi,18.0,16.0,75.327,0.0,Finished,71.0,20.0,28.807,No rain,21.25,86,4.63,0.0,2
1125,2019,Ge,ku,Wi,18.0,10.0,79.062,1.0,Finished,64.0,23.0,20.436,No rain,0.22,86,0.0,0.0,2
17939,2023,Qa,ru,Me,2.0,4.0,85.77,12.0,Finished,57.0,14.0,28.542,No rain,20.97,72,3.43,0.0,2
11543,2023,Du,le,Fe,9.0,19.0,77.277,0.0,DNF,41.0,11.0,27.202,No rain,1.59,88,3.6,0.0,2
4358,2024,Du,pe,,,,,,DNF,,29.0,22.934,No rain,1.59,88,3.6,0.0,1
14114,2024,Un,ts,RB,10.0,14.0,99.193,0.0,+1 Lap,55.0,18.0,24.193,Rain,17.84,85,3.09,0.0,1
18148,2019,Az,gr,Ha,14.0,18.0,108.517,0.0,DNF,38.0,34.0,20.906,Rain,4.97,75,12.35,0.0,1
7421,2021,Sã,ru,Wi,17.0,13.0,74.355,0.0,+1 Lap,70.0,6.0,22.978,No rain,21.25,86,4.63,0.0,2
6652,2023,Du,ru,Me,3.0,17.0,75.124,0.0,Finished,72.0,10.0,20.148,No rain,1.59,88,3.6,0.0,2
9160,2022,Me,la,Wi,18.0,18.0,83.709,0.0,+2 Laps,69.0,52.0,24.039,No rain,23.88,23,4.12,0.0,2
7622,2022,It,sa,Fe,18.0,4.0,84.446,12.0,Finished,53.0,30.0,23.728,Rain,5.0,87,0.45,1.0,2
987,2021,It,mi,,,,,,DNF,,23.0,24.714,Rain,5.0,87,0.45,1.0,1
16014,2020,Em,gr,Ha,16.0,14.0,78.822,0.0,Finished,63.0,50.0,31.199,Rain,4.34,96,2.91,1.33,2
2852,2019,Az,ha,Me,2.0,2.0,104.166,18.0,Finished,51.0,13.0,19.993,Rain,4.97,75,12.35,0.0,1
11695,2023,Ab,al,As,7.0,7.0,88.256,6.0,Finished,58.0,36.0,21.841,No rain,21.1,68,2.06,0.0,2
8853,2019,Ba,ke,,,,,,DNF,,10.0,24.948,No rain,21.05,72,5.45,0.0,1
16336,2020,Ei,sa,Mc,10.0,5.0,90.129,10.0,Finished,60.0,28.0,22.641,No rain,-2.31,93,3.09,0.0,2
14996,2019,Ba,sa,Mc,7.0,19.0,95.586,0.0,DNF,53.0,24.0,25.034,No rain,21.05,72,5.45,0.0,2
9654,2021,Mo,pe,,,,,,DNF,,35.0,24.548,No rain,11.92,73,3.6,0.0,1
3040,2022,Ba,oc,Al,11.0,7.0,97.11,6.0,Finished,57.0,14.0,30.484,No rain,21.05,72,5.45,0.0,2
16035,2024,Sã,zh,Sa,19.0,15.0,83.05799999999999,0.0,Finished,69.0,27.0,25.248,No rain,21.25,86,4.63,0.0,3
5010,2022,Au,bo,Al,12.0,8.0,81.651,4.0,Finished,58.0,22.0,18.413,No rain,17.76,67,0.89,0.0,1
17034,2021,Po,mi,,,,,,DNF,,2.0,22.019,No rain,10.33,88,1.9,0.0,1
3273,2023,Sã,bo,Al,18.0,16.0,75.731,0.0,DNF,39.0,2.0,23:38.156,No rain,21.25,86,4.63,0.0,2
7227,2021,Ba,ra,,,,,,DNF,,13.0,24.107,No rain,21.05,72,5.45,0.0,2
3683,2023,Sã,ga,Al,15.0,7.0,74.521,6.0,Finished,71.0,2.0,23:36.706,No rain,21.25,86,4.63,0.0,2
6807,2023,Qa,ru,Me,2.0,4.0,85.77,12.0,Finished,57.0,14.0,28.542,No rain,20.97,72,3.43,0.0,2
12337,2024,It,al,Wi,9.0,9.0,83.918,2.0,Finished,53.0,17.0,24.801,Rain,5.0,87,0.45,1.0,1
1316,2024,Em,pi,Mc,5.0,4.0,79.907,12.0,Finished,63.0,23.0,29.770,Rain,4.34,96,2.91,1.33,1
3225,2019,Au,ku,Wi,20.0,17.0,89.28399999999999,0.0,DNF,55.0,1.0,32.997,No rain,17.76,67,0.89,0.0,3
16754,2019,Ja,ke,,,,,,DNF,,47.0,23.973,No rain,7.84,72,6.85,0.0,2
9852,2021,Sa,ts,Al,8.0,14.0,92.506,0.0,+1 Lap,49.0,13.0,16:46.407,No rain,26.03,53,2.06,0.0,1
5752,2019,Si,ha,Me,2.0,4.0,104.914,12.0,Finished,61.0,26.0,28.930,No rain,26.92,87,1.03,0.0,1
10617,2023,Si,pi,Mc,17.0,7.0,98.492,6.0,Finished,62.0,20.0,29.369,No rain,26.92,87,1.03,0.0,1
16393,2020,Em,gr,Ha,16.0,14.0,78.822,0.0,Finished,63.0,9.0,30.422,Rain,4.34,96,2.91,1.33,2
4616,2021,Ab,ma,,,,,,DNF,,53.0,21.453,No rain,21.1,68,2.06,0.0,3
17681,2024,Ca,ri,RB,5.0,8.0,77.076,4.0,Finished,70.0,43.0,23.860,No rain,-4.97,57,6.69,0.0,2
1300,2022,Ca,al,Al,2.0,9.0,76.578,2.0,Finished,70.0,49.0,25.139,No rain,-4.97,57,6.69,0.0,2
15222,2020,Ab,ke,,,,,,DNF,,31.0,22.714,No rain,21.1,68,2.06,0.0,2
17717,2019,Ru,hu,,,,,,DNF,,29.0,29.786,No rain,-0.89,51,7.0,0.0,2
13673,2021,Sp,no,Mc,9.0,8.0,81.279,4.0,+1 Lap,65.0,23.0,21.864,No rain,9.61,85,3.09,0.0,1
9900,2023,Sã,ma,,,,,,DNF,,1.0,18.535,No rain,21.25,86,4.63,0.0,2
5495,2022,Si,ma,,,,,,DNF,,40.0,29.775,No rain,26.92,87,1.03,0.0,2
9600,2019,Un,st,Ra,14.0,13.0,100.38,0.0,+1 Lap,55.0,9.0,24.567,Rain,17.84,85,3.09,0.0,2
1798,2019,Ca,kv,To,10.0,10.0,76.19800000000001,1.0,+1 Lap,69.0,12.0,23.825,No rain,-4.97,57,6.69,0.0,1
12149,2024,Ch,al,As,3.0,7.0,97.81,7.0,Finished,56.0,23.0,22.687,No rain,2.99,75,4.0,0.0,2
9667,2024,Au,st,As,17.0,13.0,70.143,0.0,+1 Lap,70.0,20.0,21.399,No rain,-2.06,86,1.54,0.0,1
6441,2023,Ab,ri,Al,15.0,11.0,88.571,0.0,Finished,58.0,31.0,21.740,No rain,21.1,68,2.06,0.0,2
8636,2022,Sa,ga,Al,9.0,8.0,93.468,4.0,Finished,50.0,15.0,22.820,No rain,26.03,53,2.06,0.0,1
15600,2023,Me,ha,Me,6.0,2.0,81.334,19.0,Finished,71.0,34.0,20:12.908,No rain,23.88,23,4.12,0.0,2
3654,2022,It,ha,Me,19.0,5.0,84.434,10.0,Finished,53.0,33.0,24.282,Rain,5.0,87,0.45,1.0,1
7052,2020,Sp,ve,Fe,11.0,7.0,82.707,6.0,+1 Lap,65.0,29.0,21.820,No rain,9.61,85,3.09,0.0,1
15945,2023,Ab,ma,,,,,,DNF,,16.0,21.662,No rain,21.1,68,2.06,0.0,1
11371,2024,Ja,pi,Mc,6.0,8.0,94.802,4.0,Finished,53.0,12.0,23.420,No rain,7.84,72,6.85,0.0,2
15710,2019,Au,ma,,,,,,DNF,,25.0,21.157,No rain,17.76,67,0.89,0.0,1
1286,2020,Po,st,Ra,12.0,20.0,81.694,0.0,DNF,51.0,34.0,37.483,No rain,10.33,88,1.9,0.0,2
2137,2020,It,ra,,,,,,DNF,,18.0,24.454,Rain,5.0,87,0.45,1.0,2
10828,2022,Sa,zh,Al,12.0,11.0,93.924,0.0,Finished,50.0,27.0,15.103,No rain,26.03,53,2.06,0.0,2
